Id,Label,timeset,value,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,Authority,Hub,pageranks,clustering,triangles,eigencentrality
Arthrobacter_crystallopoietes,Arthrobacter,,0.01,430,3,0.65424,0.738734,0.000486,2,0,0.028731,0.028731,0.001026,0.848886,78297,0.633764
Providencia_alcalifaciens,Providencia,,0,593,3,0.740281,0.82905,0.000524,2,0,0.038758,0.038758,0.001338,0.808936,141991,0.855175
Dictyoglomus_thermophilum,Dictyoglomus,,0,594,3,0.742739,0.830168,0.000811,2,0,0.038751,0.038751,0.00135,0.797719,140495,0.855036
Marinomonas_mediterranea,Marinomonas,,0,524,3,0.700313,0.790503,0.000469,2,0,0.03426,0.03426,0.001206,0.814532,111612,0.756044
Listeria_seeligeri,Listeria,,0.02,651,3,0.782343,0.862756,0.000997,2,0,0.041526,0.041526,0.001471,0.763171,161468,0.916657
Beta_proteobacterium,Beta,,0,312,3,0.597463,0.670577,0.000145,0,0,0.020925,0.020925,0.000787,0.875855,42493,0.461498
Entomoplasma_somnilux,Entomoplasma,,0.01,573,3,0.728234,0.817877,0.000476,2,0,0.037578,0.037578,0.001298,0.817144,133912,0.829123
Lactobacillus_curieae,Lactobacillus,,0.16,653,3,0.781659,0.863315,0.000606,2,0,0.042443,0.042443,0.001452,0.787545,167651,0.93649
Listeria_innocua,Listeria,,0.02,482,3,0.679575,0.767598,0.002229,2,0,0.030575,0.030575,0.001203,0.792574,91876,0.675222
Microbacterium_testaceum,Microbacterium,,0.02,572,3,0.730016,0.818063,0.00075,1,0,0.037049,0.037049,0.001312,0.792531,129425,0.81763
Dickeya_dianthicola,Dickeya,,0,461,3,0.661493,0.753073,0.000306,0,0,0.031097,0.031097,0.001075,0.86699,91927,0.685726
Lactobacillus_kefiranofaciens,Lactobacillus,,0.16,577,3,0.734208,0.821229,0.00105,2,0,0.037622,0.037622,0.001326,0.799424,132845,0.830294
Mycoplasma_crocodyli,Mycoplasma,,0.04,616,3,0.756551,0.842458,0.000634,2,0,0.040231,0.040231,0.001382,0.799287,151401,0.887536
Oleispira_antarctica,Oleispira,,0,582,3,0.736626,0.823836,0.00087,2,0,0.038303,0.038303,0.00133,0.810251,136990,0.845079
Corynebacterium_deserti,Corynebacterium,,0.17,311,3,0.598262,0.670577,0.000122,0,0,0.021329,0.021329,0.00078,0.898662,43320,0.470301
Vitreoscilla_filiformis,Vitreoscilla,,0,18,3,0.456167,0.474674,0.000031,0,0,0.000383,0.000383,0.00026,0.581699,89,0.008703
Corynebacterium_variabile,Corynebacterium,,0.17,547,3,0.715428,0.804097,0.001421,0,0,0.034872,0.034872,0.001293,0.771193,115163,0.769782
Geobacter_pickeringii,Geobacter,,0,230,3,0.567893,0.625512,0.000638,0,0,0.014669,0.014669,0.000675,0.81648,21502,0.323718
Virgibacillus_dokdonensis,Virgibacillus,,0,647,3,0.777585,0.859963,0.001025,2,0,0.041368,0.041368,0.001462,0.769419,160794,0.912996
Bacillus_flexus,Bacillus,,0.04,654,3,0.783713,0.864246,0.000938,1,0,0.041749,0.041749,0.001472,0.763271,162982,0.921563
Lactobacillus_alimentarius,Lactobacillus,,0.16,436,3,0.653285,0.740596,0.000255,2,0,0.02874,0.02874,0.001028,0.863229,81860,0.634269
Alcaligenes_faecalis,Alcaligenes,,0,184,3,0.551108,0.599441,0.000738,2,0,0.010276,0.010276,0.000619,0.739012,12442,0.22745
Luteipulveratus_mongoliensis,Luteipulveratus,,0,681,3,0.802691,0.87933,0.001024,1,0,0.043222,0.043222,0.001527,0.751291,173954,0.954103
Pseudarthrobacter_sulfonivorans,Pseudarthrobacter,,0,490,3,0.685299,0.772626,0.000944,1,0,0.031078,0.031078,0.001172,0.798364,95648,0.686042
Shewanella_sediminis,Shewanella,,0,468,3,0.671418,0.759404,0.000762,2,0,0.030881,0.030881,0.00111,0.827669,90446,0.681323
Nocardia_seriolae,Nocardia,,0,527,3,0.703616,0.792737,0.000445,1,0,0.035417,0.035417,0.001207,0.848868,117654,0.781092
Providencia_stuartii,Providencia,,0,644,3,0.775563,0.858287,0.000944,2,0,0.041341,0.041341,0.001453,0.775417,160547,0.912378
Candidatus_Fonsibacter,Candidatus,,0.25,598,3,0.745212,0.832402,0.000534,1,0,0.039445,0.039445,0.001348,0.818255,146061,0.87012
Virgibacillus_necropolis,Virgibacillus,,0,438,3,0.65664,0.742644,0.000407,2,0,0.028004,0.028004,0.001048,0.822189,78686,0.618359
Corynebacterium_resistens,Corynebacterium,,0.17,317,3,0.599866,0.673557,0.000557,1,0,0.019424,0.019424,0.000839,0.79673,39905,0.429055
Bacillus_siamensis,Bacillus,,0.04,184,4,0.543742,0.595438,0.000252,0,0,0.010621,0.010621,0.000584,0.804467,13544,0.234743
Fictibacillus_phosphorivorans,Fictibacillus,,0,575,3,0.728827,0.818808,0.000193,2,0,0.039156,0.039156,0.001278,0.868117,143261,0.863315
Methylomonas_koyamae,Methylomonas,,0,153,3,0.535287,0.578957,0.00074,2,0,0.00938,0.00938,0.000523,0.822841,9568,0.207157
Paenibacillus_durus,Paenibacillus,,0.01,81,3,0.512894,0.538547,0.000149,0,0,0.004207,0.004207,0.000365,0.707407,2292,0.093151
Rhodospirillum_centenum,Rhodospirillum,,0,558,3,0.719453,0.809497,0.000375,2,0,0.037173,0.037173,0.001263,0.839643,130483,0.819978
Lysinibacillus_fusiformis,Lysinibacillus,,0,496,3,0.685824,0.775047,0.000301,1,0,0.033051,0.033051,0.001141,0.847165,103998,0.728992
Rhizobacter_gummiphilus,Rhizobacter,,0,41,3,0.496946,0.513222,0.000215,2,0,0.001103,0.001103,0.00037,0.492683,404,0.024884
Streptosporangium_roseum,Streptosporangium,,0,643,3,0.776236,0.858101,0.000694,1,0,0.041673,0.041673,0.001442,0.78618,162270,0.919565
Psychroflexus_torquis,Psychroflexus,,0,535,3,0.706951,0.796834,0.000429,2,0,0.036072,0.036072,0.001216,0.854521,122064,0.795476
Clostridium_aceticum,Clostridium,,0.17,654,3,0.783713,0.864246,0.000674,2,0,0.042402,0.042402,0.001456,0.785085,167640,0.935634
Nocardiopsis_gilva,Nocardiopsis,,0,519,3,0.699765,0.788454,0.000392,0,0,0.034811,0.034811,0.001189,0.846802,113828,0.767709
Flavobacterium_columnare,Flavobacterium,,0.02,510,3,0.692189,0.782495,0.000254,1,0,0.034595,0.034595,0.001163,0.863816,112119,0.762956
Spiroplasma_corruscae,Spiroplasma,,0.01,467,3,0.669409,0.758287,0.000313,0,0,0.031308,0.031308,0.001086,0.852735,92787,0.690489
Methylibium_petroleiphilum,Methylibium,,0,80,3,0.516445,0.54041,0.000702,2,0,0.003396,0.003396,0.000444,0.540823,1709,0.075533
Allochromatium_vinosum,Allochromatium,,0,75,3,0.509681,0.534264,0.000171,0,0,0.003715,0.003715,0.000374,0.653333,1813,0.082299
Desulfotomaculum_nigrificans,Desulfotomaculum,,0,267,3,0.581546,0.646182,0.000229,0,0,0.017733,0.017733,0.00071,0.855087,30365,0.391167
Conexibacter_woesei,Conexibacter,,0,662,3,0.788546,0.868529,0.000898,2,0,0.042271,0.042271,0.001486,0.763898,167134,0.933008
Thermoanaerobacter_wiegelii,Thermoanaerobacter,,0,494,3,0.68635,0.774488,0.000779,2,0,0.032486,0.032486,0.001162,0.817937,99601,0.716837
Anoxybacillus_gonensis,Anoxybacillus,,0,626,3,0.763652,0.848231,0.001183,2,0,0.039885,0.039885,0.001431,0.76775,150191,0.88047
Colwellia_beringensis,Colwellia,,0,533,3,0.699765,0.793669,0.000216,2,0,0.036198,0.036198,0.001202,0.873196,123800,0.798197
Fusobacterium_periodonticum,Fusobacterium,,34.709999,564,3,0.721193,0.812291,0.001165,2,0,0.036745,0.036745,0.001305,0.801803,127299,0.810842
Streptococcus_mitis,Streptococcus,,44.610001,373,3,0.623693,0.705028,0.00058,2,0,0.022559,0.022559,0.000948,0.781285,54204,0.498726
Capnocytophaga_gingivalis,Capnocytophaga,,4.43,156,4,0.529586,0.576816,0.000224,2,0,0.008912,0.008912,0.00052,0.843424,10197,0.197179
Neisseria_meningitidis,Neisseria,,4.07,433,3,0.648551,0.737616,0.000555,2,0,0.026618,0.026618,0.001057,0.790576,73941,0.588129
Neisseria_gonorrhoeae,Neisseria,,4.07,457,3,0.659543,0.750838,0.000522,2,0,0.028709,0.028709,0.001096,0.805108,83889,0.634075
Fusobacterium_hwasookii,Fusobacterium,,34.709999,442,3,0.652332,0.742458,0.000378,2,0,0.029545,0.029545,0.001046,0.854424,83273,0.651682
Fusobacterium_nucleatum,Fusobacterium,,34.709999,316,3,0.590759,0.668901,0.000373,0,0,0.022066,0.022066,0.000802,0.923207,45948,0.4863
Cutibacterium_acnes,Cutibacterium,,0.09,383,3,0.631616,0.712104,0.000737,1,0,0.023604,0.023604,0.00097,0.756702,55355,0.521582
Kingella_kingae,Kingella,,0.04,571,3,0.724696,0.816015,0.000685,2,0,0.036917,0.036917,0.001306,0.797837,129836,0.81474
Streptococcus_intermedius,Streptococcus,,44.610001,446,3,0.657605,0.745996,0.000716,1,0,0.029591,0.029591,0.001068,0.852814,84629,0.652766
Acholeplasma_brassicae,Acholeplasma,,0.13,247,3,0.570427,0.633147,0.000225,2,0,0.014325,0.014325,0.000694,0.818011,24852,0.316965
Campylobacter_curvus,Campylobacter,,16.51,99,4,0.513777,0.545903,0.000034,1,0,0.006113,0.006113,0.000372,0.844774,4098,0.134994
Campylobacter_gracilis,Campylobacter,,16.51,157,3,0.536249,0.581006,0.000216,1,0,0.009842,0.009842,0.000509,0.840846,10297,0.217374
Capnocytophaga_ochracea,Capnocytophaga,,4.43,375,3,0.620666,0.704469,0.000367,2,0,0.024412,0.024412,0.000921,0.855772,60011,0.538842
Histophilus_somni,Histophilus,,0.02,596,3,0.743355,0.831099,0.000351,2,0,0.039587,0.039587,0.00133,0.826643,146572,0.873264
Streptococcus_marmotae,Streptococcus,,44.610001,541,3,0.709192,0.799814,0.000711,2,0,0.035081,0.035081,0.001253,0.804306,117485,0.774369
Dermabacter_jinjuensis,Dermabacter,,0.06,231,3,0.563247,0.623464,0.000316,2,0,0.01452,0.01452,0.000651,0.809147,21495,0.320566
Bibersteinia_trehalosi,Bibersteinia,,0.03,503,3,0.684251,0.777095,0.000351,2,0,0.033996,0.033996,0.001155,0.869548,109783,0.749795
Pasteurella_multocida,Pasteurella,,0.04,466,3,0.664439,0.756052,0.000383,2,0,0.029981,0.029981,0.001098,0.831317,90069,0.661852
Cutibacterium_avidum,Cutibacterium,,0.09,493,3,0.684774,0.773557,0.000788,1,0,0.03171,0.03171,0.001164,0.790465,95866,0.700037
Mannheimia_succiniciproducens,Mannheimia,,0.08,567,3,0.721774,0.813594,0.00051,2,0,0.037224,0.037224,0.001287,0.822412,131965,0.821325
Haemophilus_parasuis,Haemophilus,,12.64,487,3,0.67803,0.768901,0.000278,2,0,0.031913,0.031913,0.001126,0.834478,98753,0.704322
Streptococcus_mutans,Streptococcus,,44.610001,291,3,0.591149,0.659777,0.000743,0,0,0.017947,0.017947,0.000789,0.763313,32208,0.396418
Lactobacillus_amylophilus,Lactobacillus,,0.16,638,3,0.772217,0.855121,0.000619,1,0,0.041989,0.041989,0.00142,0.806469,163877,0.926236
Streptococcus_troglodytae,Streptococcus,,44.610001,581,3,0.734208,0.822719,0.000803,2,0,0.037604,0.037604,0.001324,0.790177,133137,0.829997
Mobiluncus_curtisii,Mobiluncus,,0.01,391,3,0.630282,0.714525,0.000394,1,0,0.025591,0.025591,0.000954,0.836999,63817,0.564694
Arcanobacterium_haemolyticum,Arcanobacterium,,0.02,42,4,0.495022,0.512384,0.000052,1,0,0.001457,0.001457,0.000281,0.646922,557,0.032582
Sanguibacter_keddieii,Sanguibacter,,0.01,653,3,0.782343,0.863501,0.000764,1,0,0.042101,0.042101,0.001462,0.776426,165284,0.929076
Lactobacillus_acidophilus,Lactobacillus,,0.16,429,3,0.648081,0.73594,0.000765,2,0,0.026229,0.026229,0.00106,0.784491,72021,0.57968
Capnocytophaga_stomatis,Capnocytophaga,,4.43,237,3,0.560426,0.624209,0.000008,0,0,0.016919,0.016919,0.000619,0.97168,27174,0.372769
Dermabacter_vaginalis,Dermabacter,,0.06,387,3,0.629838,0.712849,0.000433,1,0,0.024571,0.024571,0.000957,0.80991,60493,0.542526
Frischella_perrara,Frischella,,0,444,3,0.653285,0.743575,0.000267,2,0,0.028619,0.028619,0.00105,0.842363,82843,0.631781
Basilea_psittacipulmonis,Basilea,,0,538,3,0.70528,0.797393,0.0005,2,0,0.034598,0.034598,0.001239,0.804573,116223,0.763684
Kytococcus_sedentarius,Kytococcus,,0,251,3,0.575563,0.637244,0.001041,2,0,0.014563,0.014563,0.000742,0.722199,22659,0.322138
Corynebacterium_testudinoris,Corynebacterium,,0.17,592,3,0.737232,0.827747,0.000673,1,0,0.038733,0.038733,0.001339,0.803465,140555,0.854564
Intrasporangium_calvum,Intrasporangium,,0,665,3,0.792035,0.870577,0.00128,2,0,0.042027,0.042027,0.001509,0.749533,165482,0.927872
Nakamurella_multipartita,Nakamurella,,0,652,3,0.781659,0.862942,0.000752,1,0,0.041979,0.041979,0.00146,0.774952,164465,0.926441
Corynebacterium_simulans,Corynebacterium,,0.17,548,3,0.714286,0.804097,0.000877,1,0,0.035354,0.035354,0.001271,0.790109,118420,0.780328
Lactobacillus_kunkeei,Lactobacillus,,0.16,546,3,0.712013,0.802607,0.001451,2,0,0.034196,0.034196,0.001302,0.766045,113976,0.755289
Leifsonia_xyli,Leifsonia,,0,468,3,0.669409,0.758659,0.000366,2,0,0.030626,0.030626,0.001093,0.814912,89052,0.675907
Nocardioides_dokdonensis,Nocardioides,,0,644,3,0.774892,0.858101,0.000854,1,0,0.04147,0.04147,0.001449,0.775944,160656,0.915279
Lactobacillus_acetotolerans,Lactobacillus,,0.16,630,3,0.763001,0.849534,0.000545,2,0,0.04117,0.04117,0.001404,0.798143,158140,0.908283
Tetragenococcus_halophilus,Tetragenococcus,,0,490,3,0.680091,0.770764,0.000689,2,0,0.030523,0.030523,0.001169,0.783022,93810,0.674279
Desulfomicrobium_orale,Desulfomicrobium,,0,140,4,0.531157,0.571788,0.000224,2,0,0.006915,0.006915,0.000501,0.715313,6960,0.153479
Pragia_fontium,Pragia,,0,570,3,0.72411,0.815456,0.000456,2,0,0.037258,0.037258,0.001292,0.81438,132064,0.822165
Corynebacterium_falsenii,Corynebacterium,,0.17,411,3,0.636558,0.724581,0.00034,2,0,0.027294,0.027294,0.000983,0.86351,72755,0.602184
Methylotenera_versatilis,Methylotenera,,0,416,3,0.641117,0.728305,0.000419,2,0,0.025983,0.025983,0.001016,0.81162,70059,0.574047
Sulfurospirillum_barnesii,Sulfurospirillum,,0,576,3,0.730612,0.819739,0.000787,2,0,0.037123,0.037123,0.001322,0.792234,131194,0.819383
Acinetobacter_junii,Acinetobacter,,0.01,520,3,0.697584,0.788082,0.000988,2,0,0.033234,0.033234,0.001221,0.795087,107289,0.733602
Lactobacillus_gasseri,Lactobacillus,,0.16,425,3,0.648081,0.734451,0.001529,2,0,0.02675,0.02675,0.001063,0.76404,68840,0.590825
Campylobacter_volucris,Campylobacter,,16.51,463,3,0.666915,0.755866,0.000428,1,0,0.030688,0.030688,0.001084,0.849906,90900,0.676912
Lactobacillus_jensenii,Lactobacillus,,0.16,333,3,0.605548,0.682123,0.000381,2,0,0.021189,0.021189,0.00084,0.8382,46334,0.467926
Mycoplasma_pulmonis,Mycoplasma,,0.04,391,3,0.632956,0.715642,0.000582,2,0,0.023998,0.023998,0.000974,0.791213,60326,0.530388
Corynebacterium_singulare,Corynebacterium,,0.17,284,3,0.58998,0.656611,0.000726,1,0,0.016916,0.016916,0.000782,0.747997,30059,0.374064
Staphylococcus_xylosus,Staphylococcus,,0.11,396,3,0.632509,0.717318,0.00062,2,0,0.02465,0.02465,0.000992,0.805089,62966,0.544589
Mycoplasma_hyosynoviae,Mycoplasma,,0.04,125,3,0.525235,0.56257,0.000201,2,0,0.006064,0.006064,0.000475,0.719097,5573,0.134632
Campylobacter_insulaenigrae,Campylobacter,,16.51,516,3,0.692724,0.784916,0.000281,2,0,0.034629,0.034629,0.001174,0.849357,112854,0.763694
Microbacterium_chocolatum,Microbacterium,,0.02,495,3,0.684251,0.774115,0.000549,2,0,0.03266,0.03266,0.001156,0.825289,100904,0.720597
Ureaplasma_parvum,Ureaplasma,,0,211,4,0.550431,0.609218,0.000237,2,0,0.011432,0.011432,0.000638,0.816475,18089,0.253252
Mycoplasma_cynos,Mycoplasma,,0.04,113,4,0.5126,0.550372,0.000397,2,0,0.005792,0.005792,0.000466,0.820006,5189,0.128438
Paraburkholderia_phytofirmans,Paraburkholderia,,0,47,4,0.495296,0.514432,0.000016,1,0,0.002127,0.002127,0.000276,0.752081,813,0.047273
Ferrimonas_balearica,Ferrimonas,,0,533,3,0.70807,0.796462,0.000917,1,0,0.034426,0.034426,0.001243,0.789728,111966,0.759978
Bordetella_avium,Bordetella,,0,280,3,0.583442,0.651955,0.0003,2,0,0.016584,0.016584,0.000764,0.804199,31412,0.366671
Candidatus_Izimaplasma,Candidatus,,0.25,605,3,0.750839,0.836685,0.001189,2,0,0.038334,0.038334,0.001391,0.762432,139304,0.84644
Staphylococcus_nepalensis,Staphylococcus,,0.11,115,4,0.517341,0.554097,0.000488,2,0,0.005727,0.005727,0.00049,0.765675,5019,0.127032
Alteromonas_mediterranea,Alteromonas,,0,503,3,0.686876,0.778026,0.00057,2,0,0.031757,0.031757,0.001183,0.793819,100222,0.70126
Flavobacterium_anhuiense,Flavobacterium,,0.02,569,3,0.728234,0.816387,0.000557,2,0,0.03725,0.03725,0.001291,0.80541,130151,0.821883
Bacillus_clausii,Bacillus,,0.04,524,3,0.69704,0.789385,0.000175,1,0,0.035904,0.035904,0.001179,0.879132,120464,0.79152
Campylobacter_coli,Campylobacter,,16.51,477,3,0.675982,0.764432,0.000287,1,0,0.032279,0.032279,0.0011,0.861186,97767,0.711839
Candidatus_Uzinura,Candidatus,,0.25,159,4,0.532421,0.579609,0.000102,2,0,0.009683,0.009683,0.000503,0.863785,10850,0.213953
Solibacillus_silvestris,Solibacillus,,0,452,3,0.659543,0.748976,0.000657,2,0,0.028071,0.028071,0.001093,0.78972,80493,0.620143
Rhodococcus_equi,Rhodococcus,,0,189,3,0.546065,0.59851,0.000092,0,0,0.01296,0.01296,0.000546,0.920353,16351,0.285639
Gordonia_bronchialis,Gordonia,,0,541,3,0.711447,0.800559,0.00078,1,0,0.035034,0.035034,0.001258,0.804539,117519,0.773158
Candidatus_Koribacter,Candidatus,,0.25,472,3,0.672932,0.761453,0.000631,1,0,0.03086,0.03086,0.001117,0.811508,90204,0.68105
Chromobacterium_vaccinii,Chromobacterium,,0,389,3,0.62763,0.712663,0.000693,2,0,0.024838,0.024838,0.000976,0.816142,61591,0.548368
Vibrio_aphrogenes,Vibrio,,0.01,576,3,0.730016,0.819553,0.00048,2,0,0.03766,0.03766,0.001304,0.813853,134774,0.831041
Mycoplasma_arginini,Mycoplasma,,0.04,266,4,0.57335,0.641806,0.000588,2,0,0.01524,0.01524,0.00076,0.794269,27994,0.337234
Mariprofundus_aestuarium,Mariprofundus,,0,532,3,0.703064,0.794413,0.00071,1,0,0.034638,0.034638,0.001231,0.801283,113178,0.76439
Vibrio_tritonius,Vibrio,,0.01,322,3,0.595872,0.673557,0.000179,2,0,0.02074,0.02074,0.000813,0.876628,45305,0.457845
Vibrio_fischeri,Vibrio,,0.01,555,3,0.713147,0.806331,0.000499,2,0,0.036812,0.036812,0.001263,0.833096,128076,0.812035
Listeria_ivanovii,Listeria,,0.02,418,3,0.644348,0.730354,0.000674,2,0,0.025616,0.025616,0.001035,0.79061,68904,0.566103
Treponema_caldarium,Treponema,,0.03,38,4,0.481442,0.501397,0.002255,2,0,0.001024,0.001024,0.000407,0.570413,401,0.023138
Hymenobacter_sedentarius,Hymenobacter,,0,371,3,0.62196,0.703538,0.000365,2,0,0.023067,0.023067,0.00093,0.816697,56054,0.50958
Weeksella_virosa,Weeksella,,0,561,3,0.719453,0.810615,0.000824,2,0,0.035488,0.035488,0.001303,0.778342,122262,0.783609
Lactobacillus_hokkaidonensis,Lactobacillus,,0.16,479,3,0.673439,0.764246,0.000387,2,0,0.03108,0.03108,0.001121,0.82812,94804,0.685951
Morganella_morganii,Morganella,,0,351,3,0.60843,0.69013,0.000177,2,0,0.022726,0.022726,0.000867,0.882002,54177,0.501646
Aquitalea_magnusonii,Aquitalea,,0,478,3,0.673439,0.763873,0.000531,2,0,0.030615,0.030615,0.001133,0.8099,92331,0.675855
Opitutaceae_bacterium,Opitutaceae,,0,493,3,0.681645,0.772439,0.000864,2,0,0.033088,0.033088,0.001144,0.856577,103884,0.729784
Vibrio_rumoiensis,Vibrio,,0.01,420,3,0.642037,0.730168,0.000195,2,0,0.027411,0.027411,0.000997,0.864291,76049,0.604978
Vibrio_furnissii,Vibrio,,0.01,425,3,0.645278,0.733333,0.000154,2,0,0.028757,0.028757,0.000994,0.882619,79524,0.634208
Candidatus_Amoebophilus,Candidatus,,0.25,323,3,0.598662,0.675233,0.000193,2,0,0.019994,0.019994,0.000825,0.844547,43919,0.441751
Campylobacter_lanienae,Campylobacter,,16.51,126,4,0.517341,0.558194,0.000086,2,0,0.006377,0.006377,0.000456,0.818159,6443,0.141466
Lysinibacillus_varians,Lysinibacillus,,0,463,3,0.66791,0.756238,0.00067,2,0,0.029468,0.029468,0.001111,0.806906,86301,0.650765
Borreliella_chilensis,Borreliella,,0,94,4,0.516744,0.545903,0.000196,2,0,0.004759,0.004759,0.000403,0.711279,3109,0.105479
Belliella_baltica,Belliella,,0,377,3,0.628953,0.708752,0.000648,1,0,0.023491,0.023491,0.000951,0.774818,54916,0.518891
Renibacterium_salmoninarum,Renibacterium,,0,439,3,0.654718,0.742272,0.000437,1,0,0.028783,0.028783,0.001043,0.828668,79669,0.635154
Campylobacter_helveticus,Campylobacter,,16.51,530,3,0.700313,0.792737,0.000279,2,0,0.035614,0.035614,0.001201,0.852994,119577,0.785488
Candidatus_Moranella,Candidatus,,0.25,122,4,0.516445,0.556145,0.000008,2,0,0.007917,0.007917,0.000408,0.947297,6992,0.174701
Proteus_mirabilis,Proteus,,0,568,3,0.725284,0.815084,0.000641,2,0,0.036439,0.036439,0.001303,0.794526,127941,0.804417
Lactobacillus_lindneri,Lactobacillus,,0.16,461,3,0.665923,0.754749,0.00056,2,0,0.029699,0.029699,0.001098,0.824833,87457,0.655693
Candidatus_Planktophila,Candidatus,,0.25,28,4,0.488271,0.502607,0.000029,2,0,0.000976,0.000976,0.000245,0.619048,234,0.021851
Photobacterium_profundum,Photobacterium,,0,359,3,0.610089,0.693855,0.000138,2,0,0.023971,0.023971,0.000873,0.906288,58239,0.528856
Pseudoalteromonas_phenolica,Pseudoalteromonas,,0,494,3,0.682165,0.772998,0.000438,1,0,0.032344,0.032344,0.00115,0.826814,100682,0.713641
Aequorivita_sublithincola,Aequorivita,,0,600,3,0.745212,0.833147,0.00064,2,0,0.038985,0.038985,0.001354,0.793306,142557,0.860337
Laribacter_hongkongensis,Laribacter,,0,373,3,0.620666,0.703724,0.000683,2,0,0.022117,0.022117,0.000964,0.770691,53469,0.489067
Lawsonella_clevelandensis,Lawsonella,,0,88,4,0.505364,0.536406,0.000189,2,0,0.00368,0.00368,0.00041,0.684692,2621,0.081998
Planococcus_donghaensis,Planococcus,,0,284,3,0.588816,0.656052,0.000803,2,0,0.015903,0.015903,0.000803,0.704549,28313,0.352108
Carboxydothermus_hydrogenoformans,Carboxydothermus,,0,173,4,0.541768,0.590223,0.000181,2,0,0.010503,0.010503,0.000537,0.827262,12308,0.232038
Corynebacterium_ulcerans,Corynebacterium,,0.17,202,3,0.555211,0.60838,0.000335,0,0,0.01251,0.01251,0.000594,0.799911,16239,0.276169
Bifidobacterium_adolescentis,Bifidobacterium,,0.05,66,4,0.506508,0.528957,0.000385,0,0,0.002792,0.002792,0.000365,0.583217,1251,0.062109
Oxalobacter_formigenes,Oxalobacter,,0,404,3,0.639286,0.723091,0.000378,1,0,0.026392,0.026392,0.000979,0.843304,68650,0.582364
Acinetobacter_equi,Acinetobacter,,0.01,522,3,0.699219,0.789385,0.001177,2,0,0.032852,0.032852,0.001242,0.780035,106070,0.725568
Xenorhabdus_nematophila,Xenorhabdus,,0,410,3,0.641577,0.726257,0.000802,2,0,0.02643,0.02643,0.001011,0.802469,67283,0.583382
Nautilia_profundicola,Nautilia,,0,142,3,0.526161,0.56946,0.000081,2,0,0.008082,0.008082,0.000479,0.83678,8377,0.178811
Chlorobaculum_parvum,Chlorobaculum,,0,308,3,0.590759,0.665922,0.000337,2,0,0.019155,0.019155,0.000806,0.835251,39489,0.423089
Spirosoma_radiotolerans,Spirosoma,,0,381,3,0.624128,0.708194,0.000468,1,0,0.024586,0.024586,0.000945,0.842506,60989,0.54261
Methylobacterium_radiotolerans,Methylobacterium,,0,519,3,0.699219,0.788268,0.000745,1,0,0.033719,0.033719,0.001213,0.810394,108934,0.744056
Chania_multitudinisentens,Chania,,0,369,3,0.618521,0.701304,0.000139,2,0,0.024312,0.024312,0.000892,0.862805,58581,0.536528
Actinoplanes_missouriensis,Actinoplanes,,0,428,3,0.651857,0.737058,0.000976,1,0,0.026964,0.026964,0.001061,0.793265,72487,0.595382
Prauserella_marina,Prauserella,,0,636,3,0.769561,0.853631,0.000712,1,0,0.041151,0.041151,0.001427,0.78338,158188,0.908099
Deinococcus_puniceus,Deinococcus,,0,142,4,0.530528,0.57216,0.000168,2,0,0.007258,0.007258,0.000495,0.777445,7783,0.161026
Thioflavicoccus_mobilis,Thioflavicoccus,,0,621,3,0.759118,0.845065,0.000693,2,0,0.04052,0.04052,0.001395,0.79774,153573,0.894017
Cronobacter_condimenti,Cronobacter,,0,201,4,0.547066,0.603631,0.000101,2,0,0.011569,0.011569,0.000593,0.848607,17057,0.255947
Halomonas_aestuarii,Halomonas,,0,419,3,0.642037,0.729795,0.000563,2,0,0.026634,0.026634,0.001028,0.804559,70456,0.588081
Gemmatirosa_kalamazoonesis,Gemmatirosa,,0,357,3,0.614276,0.694972,0.000472,2,0,0.021807,0.021807,0.000917,0.797816,50698,0.481905
Spiroplasma_helicoides,Spiroplasma,,0.01,278,4,0.579663,0.649441,0.001493,2,0,0.016407,0.016407,0.000799,0.800665,30828,0.362767
Francisella_noatunensis,Francisella,,0,396,3,0.632509,0.717318,0.000161,2,0,0.026685,0.026685,0.000942,0.874262,68376,0.588601
Massilia_putida,Massilia,,0,383,3,0.626312,0.70987,0.000759,2,0,0.023694,0.023694,0.000971,0.808812,59167,0.523524
Cloacibacillus_porcorum,Cloacibacillus,,0,591,3,0.742123,0.828864,0.000805,2,0,0.037823,0.037823,0.00135,0.779122,135836,0.834972
Staphylococcus_pasteuri,Staphylococcus,,0.11,256,4,0.570427,0.636592,0.000369,2,0,0.014915,0.014915,0.000723,0.810907,26468,0.329898
Halanaerobium_hydrogeniformans,Halanaerobium,,0.01,79,4,0.494202,0.525698,0.000168,1,0,0.002944,0.002944,0.000411,0.689387,2124,0.065692
Thermosipho_melanesiensis,Thermosipho,,0,172,4,0.540133,0.58892,0.0005,1,0,0.009508,0.009508,0.00059,0.790494,11625,0.210306
Thermotoga_profunda,Thermotoga,,0,51,4,0.493657,0.514898,0.000276,1,0,0.001557,0.001557,0.000379,0.545098,695,0.034946
Corynebacterium_atypicum,Corynebacterium,,0.17,91,4,0.49833,0.532868,0.000088,1,0,0.00363,0.00363,0.000397,0.712576,2918,0.080856
Pseudothermotoga_thermarum,Pseudothermotoga,,0,33,4,0.475305,0.495065,0.000045,1,0,0.001328,0.001328,0.000269,0.776515,410,0.029562
